,delta_rho_pred,delta_rho,sigma_bias_delta_rho,delta_rho_scatter,delta_rho_trans_inv,T_pred,T,sigma_bias_T,T_scatter,T_trans_inv
0,2.002363596809565,1.331974830306681,0.35400787960860414,2.5773946547520565,2.0802847582060147,5.29755118741239,5.303728355505103,0.12758919140837188,5.218189159594064,5.291404900970829
1,2.1788494101712566,2.562472438106692,0.35400787960860414,1.9622828193380293,2.3236061542083775,5.238125009847592,5.486159958863186,0.12758919140837188,5.19281318410382,5.184935757242158
2,2.113569795995946,2.0766142601224296,0.35400787960860414,1.9265928339079992,2.2473357740259075,5.312197089556258,5.338288208520007,0.12758919140837188,5.38392895353697,5.315132236620646
3,2.193259640243588,2.451070076200456,0.35400787960860414,1.8134202934275168,2.3512795408459817,5.329874730586955,5.622255732540963,0.12758919140837188,5.534438574978401,5.341520575311791
4,2.1727880447591987,2.248647676885557,0.35400787960860414,2.479149164613537,2.3192640261283004,5.323472978353113,5.302380561272639,0.12758919140837188,5.6177230626211285,5.332456406658258
5,2.1877911481342247,1.80161701544634,0.35400787960860414,1.373028314214486,2.336981490786911,5.346180383793928,5.3007695432061706,0.12758919140837188,5.229706056986962,5.369584145837448
6,2.111883005121493,2.227784000083485,0.35400787960860414,2.729560118087917,2.2431355850776717,5.053045365004647,4.762194820743567,0.12758919140837188,5.249819342050822,4.9309549314527175
7,2.3779344750178906,2.301618057352602,0.35400787960860414,2.1084612340885784,2.61528807765075,5.267965855507553,5.301818376540123,0.12758919140837188,5.305024237715956,5.2480335715058395
8,2.3870993691897695,2.199894952158804,0.35400787960860414,2.5000417230971888,2.6274862584551384,5.431751973574094,4.986874998638186,0.12758919140837188,5.580716763731705,5.479406867819468
9,2.39374519073027,2.494969033677215,0.35400787960860414,2.3054661128703104,2.6323537119820157,5.502915551706235,5.495272768828446,0.12758919140837188,5.475094019446745,5.5667822045831965
10,2.396314845302207,2.215710672694581,0.35400787960860414,2.913912575854409,2.6355637044926055,5.422210158343401,5.4271862583622665,0.12758919140837188,5.403485083368541,5.470122452750146
11,1.9676402724549054,1.6095879392804484,0.35400787960860414,1.2383342281902756,2.0449428245311085,5.335749223363039,4.974963944050481,0.12758919140837188,5.418154883477447,5.349436126443811
12,2.1681221794570287,2.120567563617641,0.35400787960860414,2.053983948714872,2.3074341875021993,5.402004062973794,5.290481525011195,0.12758919140837188,5.459539338257723,5.44812897770791
13,1.8137314949716195,1.4596229536388954,0.35400787960860414,1.6777732272210029,1.7757216450097293,4.94194402847591,4.6649081512864585,0.12758919140837188,5.229767534484315,4.789884085970272
14,1.911184123230588,1.6287136003203848,0.35400787960860414,2.3125474394767855,1.9466532726057018,5.1728290492376825,4.765355008265059,0.12758919140837188,5.277512210650365,5.069441508463135
15,2.4415506766251927,2.507858449793943,0.35400787960860414,2.052180501283332,2.7007339444858833,5.359301218999638,5.474961922015772,0.12758919140837188,5.453547157479216,5.387026975315396
