,delta_rho_pred,delta_rho,sigma_bias_delta_rho,delta_rho_scatter,delta_rho_trans_inv,T_pred,T,sigma_bias_T,T_scatter,T_trans_inv
0,3.0405043159781404,2.6222553004735687,0.48527264216506644,3.8287546823915775,3.250742742564297,4.403352124900579,4.558018422936591,0.24883597708091426,4.768857435578224,4.375600130181915
1,2.8983258404639742,2.340888959716583,0.48527264216506644,2.601457189250577,3.031272757515139,4.638757298709638,4.7070838962617625,0.24883597708091426,4.485550370475623,4.68776939275226
2,2.22771321623191,1.7835995140601213,0.48527264216506644,1.97140591449407,2.277977375597333,3.035357808014886,3.0601202546652337,0.24883597708091426,3.1404379720535336,2.8044119359338624
3,2.9515246764350063,2.508655056817478,0.48527264216506644,2.4308423582010708,3.1265076413263433,4.466233837215149,4.330372225988841,0.24883597708091426,4.68042465820174,4.473787546057187
4,1.751324468267256,1.987405484535266,0.48527264216506644,2.171283115099449,1.6688390760781981,4.972848113801605,5.233654746621526,0.24883597708091426,5.1288618169676266,5.018131522380469
5,3.0875035611028463,2.319044262146164,0.48527264216506644,1.9706297966226076,3.3021526880231202,4.27221714602371,4.359239488729315,0.24883597708091426,4.412007060397318,4.185981826935663
6,2.6980044047617486,3.1799990550475847,0.48527264216506644,3.544713819663771,2.826821961688563,4.005947605258682,4.005118188830738,0.24883597708091426,3.684117816316772,3.9095889376287056
7,2.722641644332077,2.60612287754547,0.48527264216506644,2.3532487603004286,2.8387563021911792,3.6162593090574084,3.725515862580532,0.24883597708091426,4.127586008039605,3.5010681379223283
8,2.2408972446928397,3.151912696760448,0.48527264216506644,2.3957181897904225,2.2951771302039514,4.198234230431283,4.056106841463099,0.24883597708091426,4.318834824944336,4.101539930943514
9,2.680095106523315,2.831816956217015,0.48527264216506644,2.5590824855376977,2.819019345219004,4.625504014315396,4.203576957845174,0.24883597708091426,4.4835353879422986,4.671181267689093
10,2.49158984072707,2.78705787832196,0.48527264216506644,3.201110822467399,2.5947843775514303,3.7609945555645323,3.5420139338141565,0.24883597708091426,3.699958581083463,3.660774420845353
11,3.550611126292908,3.611981223563735,0.48527264216506644,2.550881200963167,3.8879455455777285,4.38337768335044,4.157603204511776,0.24883597708091426,4.388677688187876,4.3488600433728015
12,3.6069052001582893,3.377764185096193,0.48527264216506644,3.450444951687181,3.939931942398391,4.232899069123832,4.236793156488739,0.24883597708091426,3.861683160580378,4.139056897243363
13,3.3617243249888196,3.620414625535489,0.48527264216506644,3.1753532535638778,3.634753124149719,4.428001663073973,4.160919107465267,0.24883597708091426,4.311595543354694,4.409798072626608
14,3.4690863716258047,3.165185259307652,0.48527264216506644,4.019273664513936,3.7937008142291755,4.264556466874371,4.469919866674231,0.24883597708091426,4.283011494448078,4.173465924734226
